date,open,high,low,close,volume
2017-07-03T23:30:00,1.13711,1.13734,1.13704,1.13731,58
2017-07-03T23:45:00,1.13728,1.13735,1.13710,1.13726,34
2017-07-04T00:00:00,1.13724,1.13746,1.13709,1.13730,68
2017-07-04T00:15:00,1.13726,1.13770,1.13725,1.13766,85
2017-07-04T00:30:00,1.13764,1.13764,1.13714,1.13740,117
2017-07-04T00:45:00,1.13737,1.13764,1.13731,1.13740,109
2017-07-04T01:00:00,1.13742,1.13742,1.13711,1.13722,96
2017-07-04T01:15:00,1.13720,1.13722,1.13700,1.13714,67
2017-07-04T01:30:00,1.13717,1.13735,1.13706,1.13712,77
2017-07-04T01:45:00,1.13709,1.13712,1.13674,1.13690,100
2017-07-04T02:00:00,1.13692,1.13702,1.13664,1.13682,88
2017-07-04T02:15:00,1.13684,1.13686,1.13650,1.13666,52
2017-07-04T02:30:00,1.13669,1.13680,1.13664,1.13666,24
2017-07-04T02:45:00,1.13663,1.13670,1.13638,1.13660,67
2017-07-04T03:00:00,1.13658,1.13695,1.13656,1.13695,32
2017-07-04T03:15:00,1.13693,1.13702,1.13682,1.13697,39
2017-07-04T03:30:00,1.13700,1.13722,1.13697,1.13712,57
2017-07-04T03:45:00,1.13709,1.13740,1.13696,1.13728,67
2017-07-04T04:00:00,1.13724,1.13742,1.13724,1.13732,30
2017-07-04T04:15:00,1.13729,1.13736,1.13707,1.13707,52
2017-07-04T04:30:00,1.13710,1.13734,1.13689,1.13710,193
2017-07-04T04:45:00,1.13708,1.13732,1.13698,1.13722,80
2017-07-04T05:00:00,1.13724,1.13726,1.13686,1.13712,72
2017-07-04T05:15:00,1.13710,1.13722,1.13574,1.13582,232
2017-07-04T05:30:00,1.13584,1.13584,1.13449,1.13460,289
2017-07-04T05:45:00,1.13463,1.13506,1.13362,1.13484,471
2017-07-04T06:00:00,1.13486,1.13542,1.13436,1.13495,358
2017-07-04T06:15:00,1.13497,1.13566,1.13488,1.13551,232
2017-07-04T06:30:00,1.13553,1.13626,1.13532,1.13569,611
2017-07-04T06:45:00,1.13572,1.13726,1.13572,1.13724,368
2017-07-04T07:00:00,1.13722,1.13744,1.13564,1.13624,525
2017-07-04T07:15:00,1.13626,1.13639,1.13570,1.13616,303
2017-07-04T07:30:00,1.13619,1.13672,1.13588,1.13601,571
2017-07-04T07:45:00,1.13604,1.13643,1.13585,1.13616,313
2017-07-04T08:00:00,1.13619,1.13636,1.13524,1.13548,342
2017-07-04T08:15:00,1.13546,1.13575,1.13523,1.13538,208
2017-07-04T08:30:00,1.13540,1.13570,1.13505,1.13508,280
2017-07-04T08:45:00,1.13505,1.13557,1.13472,1.13539,246
2017-07-04T09:00:00,1.13542,1.13544,1.13479,1.13488,190
2017-07-04T09:15:00,1.13486,1.13486,1.13425,1.13464,244
2017-07-04T09:30:00,1.13461,1.13489,1.13442,1.13458,174
2017-07-04T09:45:00,1.13460,1.13508,1.13448,1.13498,184
2017-07-04T10:00:00,1.13496,1.13518,1.13469,1.13515,139
2017-07-04T10:15:00,1.13517,1.13528,1.13487,1.13492,122
2017-07-04T10:30:00,1.13495,1.13514,1.13468,1.13487,135
2017-07-04T10:45:00,1.13490,1.13528,1.13488,1.13517,104
2017-07-04T11:00:00,1.13515,1.13515,1.13432,1.13442,170
2017-07-04T11:15:00,1.13444,1.13458,1.13420,1.13444,101
2017-07-04T11:30:00,1.13447,1.13476,1.13427,1.13458,111
2017-07-04T11:45:00,1.13456,1.13506,1.13444,1.13506,145
2017-07-04T12:00:00,1.13503,1.13554,1.13495,1.13535,172
2017-07-04T12:15:00,1.13532,1.13532,1.13469,1.13471,165
2017-07-04T12:30:00,1.13474,1.13486,1.13401,1.13424,362
2017-07-04T12:45:00,1.13426,1.13448,1.13410,1.13428,147
2017-07-04T13:00:00,1.13431,1.13479,1.13418,1.13432,225
2017-07-04T13:15:00,1.13435,1.13442,1.13384,1.13418,188
2017-07-04T13:30:00,1.13416,1.13444,1.13408,1.13440,181
2017-07-04T13:45:00,1.13437,1.13458,1.13418,1.13446,154
2017-07-04T14:00:00,1.13444,1.13482,1.13418,1.13461,209
2017-07-04T14:15:00,1.13463,1.13474,1.13442,1.13456,131
2017-07-04T14:30:00,1.13458,1.13463,1.13416,1.13428,94
2017-07-04T14:45:00,1.13431,1.13542,1.13431,1.13517,260
2017-07-04T15:00:00,1.13519,1.13528,1.13472,1.13498,324
2017-07-04T15:15:00,1.13496,1.13524,1.13478,1.13507,134
2017-07-04T15:30:00,1.13504,1.13504,1.13455,1.13478,110
2017-07-04T15:45:00,1.13476,1.13483,1.13466,1.13475,56
2017-07-04T16:00:00,1.13477,1.13506,1.13449,1.13450,77
2017-07-04T16:15:00,1.13447,1.13492,1.13434,1.13488,91
2017-07-04T16:30:00,1.13485,1.13510,1.13475,1.13486,42
2017-07-04T16:45:00,1.13484,1.13520,1.13455,1.13512,119
2017-07-04T17:00:00,1.13510,1.13534,1.13486,1.13489,237
2017-07-04T17:15:00,1.13491,1.13520,1.13466,1.13498,116
2017-07-04T17:30:00,1.13496,1.13512,1.13489,1.13508,70
2017-07-04T17:45:00,1.13510,1.13517,1.13507,1.13514,17
2017-07-04T18:00:00,1.13512,1.13530,1.13496,1.13498,79
2017-07-04T18:15:00,1.13496,1.13502,1.13477,1.13502,85
2017-07-04T18:30:00,1.13500,1.13504,1.13482,1.13493,122
2017-07-04T18:45:00,1.13490,1.13505,1.13485,1.13505,37
2017-07-04T19:00:00,1.13503,1.13511,1.13489,1.13491,58
2017-07-04T19:15:00,1.13489,1.13504,1.13482,1.13485,59
2017-07-04T19:30:00,1.13488,1.13510,1.13458,1.13458,75
2017-07-04T19:45:00,1.13460,1.13466,1.13458,1.13463,24
2017-07-04T20:00:00,1.13465,1.13465,1.13458,1.13463,22
2017-07-04T20:15:00,1.13461,1.13482,1.13456,1.13468,83
2017-07-04T20:30:00,1.13470,1.13480,1.13452,1.13454,65
2017-07-04T20:45:00,1.13452,1.13496,1.13440,1.13460,180
2017-07-04T21:00:00,1.13452,1.13466,1.13443,1.13458,64
2017-07-04T21:15:00,1.13455,1.13476,1.13455,1.13473,34
2017-07-04T21:30:00,1.13475,1.13480,1.13474,1.13475,33
2017-07-04T21:45:00,1.13473,1.13494,1.13469,1.13474,216
2017-07-04T22:00:00,1.13472,1.13491,1.13452,1.13486,77
2017-07-04T22:15:00,1.13489,1.13553,1.13479,1.13548,58
2017-07-04T22:30:00,1.13546,1.13546,1.13529,1.13529,25
2017-07-04T22:45:00,1.13531,1.13556,1.13529,1.13534,40
2017-07-04T23:00:00,1.13536,1.13538,1.13519,1.13522,32
2017-07-04T23:15:00,1.13525,1.13548,1.13517,1.13545,45
2017-07-04T23:30:00,1.13548,1.13588,1.13540,1.13586,89
2017-07-04T23:45:00,1.13584,1.13611,1.13572,1.13594,68
2017-07-05T00:00:00,1.13592,1.13644,1.13577,1.13644,138
2017-07-05T00:15:00,1.13642,1.13642,1.13596,1.13602,118
2017-07-05T00:30:00,1.13599,1.13599,1.13554,1.13558,96
2017-07-05T00:45:00,1.13556,1.13590,1.13546,1.13587,120
2017-07-05T01:00:00,1.13584,1.13602,1.13579,1.13582,124
2017-07-05T01:15:00,1.13580,1.13592,1.13557,1.13568,76
2017-07-05T01:30:00,1.13566,1.13632,1.13564,1.13620,178
2017-07-05T01:45:00,1.13618,1.13679,1.13609,1.13669,165
2017-07-05T02:00:00,1.13666,1.13684,1.13644,1.13650,202
2017-07-05T02:15:00,1.13648,1.13658,1.13612,1.13654,146
2017-07-05T02:30:00,1.13651,1.13663,1.13629,1.13629,68
2017-07-05T02:45:00,1.13632,1.13636,1.13620,1.13628,53
2017-07-05T03:00:00,1.13624,1.13624,1.13588,1.13610,74
2017-07-05T03:15:00,1.13612,1.13618,1.13591,1.13618,63
2017-07-05T03:30:00,1.13616,1.13620,1.13574,1.13578,64
2017-07-05T03:45:00,1.13576,1.13587,1.13570,1.13587,45
2017-07-05T04:00:00,1.13585,1.13585,1.13557,1.13570,36
2017-07-05T04:15:00,1.13572,1.13572,1.13534,1.13542,33
2017-07-05T04:30:00,1.13540,1.13577,1.13540,1.13568,34
2017-07-05T04:45:00,1.13564,1.13574,1.13546,1.13546,24
2017-07-05T05:00:00,1.13549,1.13572,1.13535,1.13544,81
2017-07-05T05:15:00,1.13546,1.13561,1.13546,1.13558,33
2017-07-05T05:30:00,1.13556,1.13564,1.13497,1.13504,130
2017-07-05T05:45:00,1.13506,1.13544,1.13498,1.13535,183
2017-07-05T06:00:00,1.13533,1.13604,1.13533,1.13574,287
2017-07-05T06:15:00,1.13576,1.13612,1.13572,1.13608,277
2017-07-05T06:30:00,1.13606,1.13666,1.13606,1.13623,306
2017-07-05T06:45:00,1.13625,1.13627,1.13550,1.13600,318
2017-07-05T07:00:00,1.13598,1.13654,1.13592,1.13650,418
2017-07-05T07:15:00,1.13652,1.13680,1.13637,1.13650,414
2017-07-05T07:30:00,1.13652,1.13659,1.13582,1.13626,305
2017-07-05T07:45:00,1.13628,1.13659,1.13592,1.13634,560
2017-07-05T08:00:00,1.13636,1.13648,1.13550,1.13572,372
2017-07-05T08:15:00,1.13570,1.13572,1.13488,1.13506,273
2017-07-05T08:30:00,1.13508,1.13520,1.13410,1.13410,308
2017-07-05T08:45:00,1.13413,1.13446,1.13408,1.13418,256
2017-07-05T09:00:00,1.13420,1.13441,1.13180,1.13417,1368
2017-07-05T09:15:00,1.13415,1.13435,1.13300,1.13314,552
2017-07-05T09:30:00,1.13312,1.13336,1.13245,1.13260,401
2017-07-05T09:45:00,1.13258,1.13258,1.13215,1.13241,267
2017-07-05T10:00:00,1.13239,1.13274,1.13126,1.13202,455
2017-07-05T10:15:00,1.13200,1.13236,1.13128,1.13230,336
2017-07-05T10:30:00,1.13228,1.13230,1.13200,1.13210,189
2017-07-05T10:45:00,1.13208,1.13250,1.13190,1.13212,270
2017-07-05T11:00:00,1.13215,1.13263,1.13196,1.13257,316
2017-07-05T11:15:00,1.13259,1.13369,1.13238,1.13337,334
2017-07-05T11:30:00,1.13340,1.13346,1.13322,1.13332,154
2017-07-05T11:45:00,1.13334,1.13370,1.13312,1.13324,219
2017-07-05T12:00:00,1.13326,1.13348,1.13266,1.13299,341
2017-07-05T12:15:00,1.13296,1.13312,1.13182,1.13200,533
2017-07-05T12:30:00,1.13198,1.13271,1.13190,1.13236,211
2017-07-05T12:45:00,1.13239,1.13239,1.13200,1.13206,198
2017-07-05T13:00:00,1.13208,1.13250,1.13180,1.13246,238
2017-07-05T13:15:00,1.13244,1.13281,1.13202,1.13209,249
2017-07-05T13:30:00,1.13206,1.13246,1.13198,1.13246,366
2017-07-05T13:45:00,1.13244,1.13304,1.13205,1.13300,353
2017-07-05T14:00:00,1.13302,1.13326,1.13256,1.13300,531
2017-07-05T14:15:00,1.13296,1.13365,1.13292,1.13353,511
2017-07-05T14:30:00,1.13356,1.13370,1.13325,1.13348,366
2017-07-05T14:45:00,1.13350,1.13355,1.13276,1.13292,380
2017-07-05T15:00:00,1.13290,1.13336,1.13274,1.13320,285
2017-07-05T15:15:00,1.13322,1.13364,1.13322,1.13354,209
2017-07-05T15:30:00,1.13352,1.13440,1.13352,1.13378,284
2017-07-05T15:45:00,1.13376,1.13398,1.13343,1.13356,187
2017-07-05T16:00:00,1.13358,1.13363,1.13297,1.13318,162
2017-07-05T16:15:00,1.13320,1.13364,1.13320,1.13354,132
2017-07-05T16:30:00,1.13356,1.13363,1.13328,1.13346,149
2017-07-05T16:45:00,1.13348,1.13409,1.13341,1.13383,141
2017-07-05T17:00:00,1.13380,1.13436,1.13380,1.13434,136
2017-07-05T17:15:00,1.13432,1.13434,1.13362,1.13368,150
2017-07-05T17:30:00,1.13364,1.13383,1.13364,1.13374,99
2017-07-05T17:45:00,1.13372,1.13416,1.13354,1.13412,173
2017-07-05T18:00:00,1.13410,1.13568,1.13258,1.13344,1606
2017-07-05T18:15:00,1.13348,1.13358,1.13228,1.13255,542
2017-07-05T18:30:00,1.13258,1.13298,1.13244,1.13293,281
2017-07-05T18:45:00,1.13295,1.13430,1.13295,1.13411,391
2017-07-05T19:00:00,1.13408,1.13472,1.13381,1.13469,211
2017-07-05T19:15:00,1.13466,1.13497,1.13456,1.13488,210
2017-07-05T19:30:00,1.13485,1.13518,1.13461,1.13477,181
2017-07-05T19:45:00,1.13475,1.13475,1.13407,1.13420,160
2017-07-05T20:00:00,1.13422,1.13448,1.13420,1.13433,85
2017-07-05T20:15:00,1.13430,1.13458,1.13425,1.13458,48
2017-07-05T20:30:00,1.13456,1.13504,1.13452,1.13502,66
2017-07-05T20:45:00,1.13500,1.13524,1.13500,1.13514,52
2017-07-05T21:00:00,1.13517,1.13524,1.13500,1.13511,51
2017-07-05T21:15:00,1.13509,1.13511,1.13484,1.13496,95
2017-07-05T21:30:00,1.13494,1.13504,1.13488,1.13497,64
2017-07-05T21:45:00,1.13497,1.13520,1.13497,1.13506,66
2017-07-05T22:00:00,1.13509,1.13534,1.13506,1.13518,41
2017-07-05T22:15:00,1.13516,1.13546,1.13506,1.13536,52
2017-07-05T22:30:00,1.13539,1.13549,1.13520,1.13531,64
2017-07-05T22:45:00,1.13528,1.13539,1.13523,1.13532,34
2017-07-05T23:00:00,1.13530,1.13538,1.13492,1.13496,77
2017-07-05T23:15:00,1.13498,1.13508,1.13482,1.13483,61
2017-07-05T23:30:00,1.13486,1.13492,1.13478,1.13485,25
2017-07-05T23:45:00,1.13483,1.13486,1.13462,1.13464,44
2017-07-06T00:00:00,1.13462,1.13462,1.13378,1.13390,148
2017-07-06T00:15:00,1.13388,1.13423,1.13357,1.13397,136
2017-07-06T00:30:00,1.13400,1.13440,1.13400,1.13416,120
2017-07-06T00:45:00,1.13414,1.13452,1.13388,1.13418,231
2017-07-06T01:00:00,1.13420,1.13440,1.13410,1.13420,162
2017-07-06T01:15:00,1.13418,1.13422,1.13400,1.13420,91
2017-07-06T01:30:00,1.13422,1.13448,1.13393,1.13395,123
2017-07-06T01:45:00,1.13392,1.13392,1.13303,1.13320,212
2017-07-06T02:00:00,1.13323,1.13336,1.13299,1.13328,153
2017-07-06T02:15:00,1.13330,1.13392,1.13330,1.13377,153
2017-07-06T02:30:00,1.13380,1.13392,1.13354,1.13384,96
2017-07-06T02:45:00,1.13386,1.13398,1.13368,1.13375,56
2017-07-06T03:00:00,1.13373,1.13395,1.13373,1.13384,37
2017-07-06T03:15:00,1.13380,1.13406,1.13380,1.13404,32
2017-07-06T03:30:00,1.13406,1.13426,1.13396,1.13408,100
2017-07-06T03:45:00,1.13406,1.13420,1.13380,1.13382,56
2017-07-06T04:00:00,1.13384,1.13386,1.13371,1.13371,30
2017-07-06T04:15:00,1.13374,1.13390,1.13374,1.13378,21
2017-07-06T04:30:00,1.13380,1.13386,1.13376,1.13382,15
2017-07-06T04:45:00,1.13379,1.13395,1.13376,1.13392,23
2017-07-06T05:00:00,1.13390,1.13419,1.13379,1.13418,45
2017-07-06T05:15:00,1.13416,1.13421,1.13394,1.13396,89
2017-07-06T05:30:00,1.13399,1.13416,1.13376,1.13381,56
2017-07-06T05:45:00,1.13383,1.13386,1.13376,1.13382,53
2017-07-06T06:00:00,1.13386,1.13386,1.13336,1.13376,243
2017-07-06T06:15:00,1.13378,1.13408,1.13339,1.13339,207
2017-07-06T06:30:00,1.13341,1.13364,1.13310,1.13362,150
2017-07-06T06:45:00,1.13364,1.13419,1.13362,1.13419,152
2017-07-06T07:00:00,1.13416,1.13570,1.13416,1.13525,493
2017-07-06T07:15:00,1.13523,1.13571,1.13510,1.13530,283
2017-07-06T07:30:00,1.13528,1.13536,1.13459,1.13468,251
2017-07-06T07:45:00,1.13471,1.13538,1.13456,1.13519,270
2017-07-06T08:00:00,1.13517,1.13546,1.13482,1.13506,216
2017-07-06T08:15:00,1.13503,1.13530,1.13480,1.13518,279
2017-07-06T08:30:00,1.13520,1.13523,1.13448,1.13463,300
2017-07-06T08:45:00,1.13461,1.13518,1.13442,1.13490,391
2017-07-06T09:00:00,1.13488,1.13554,1.13444,1.13513,473
2017-07-06T09:15:00,1.13510,1.13677,1.13478,1.13608,1327
2017-07-06T09:30:00,1.13606,1.13644,1.13596,1.13639,440
2017-07-06T09:45:00,1.13641,1.13702,1.13630,1.13644,485
2017-07-06T10:00:00,1.13646,1.13710,1.13608,1.13618,765
2017-07-06T10:15:00,1.13616,1.13679,1.13577,1.13679,438
2017-07-06T10:30:00,1.13681,1.13738,1.13668,1.13691,390
2017-07-06T10:45:00,1.13693,1.13710,1.13648,1.13658,158
2017-07-06T11:00:00,1.13656,1.13728,1.13652,1.13708,315
2017-07-06T11:15:00,1.13711,1.13714,1.13676,1.13693,213
2017-07-06T11:30:00,1.13695,1.13801,1.13614,1.13790,833
2017-07-06T11:45:00,1.13792,1.13876,1.13788,1.13868,478
2017-07-06T12:00:00,1.13866,1.13877,1.13790,1.13857,439
2017-07-06T12:15:00,1.13862,1.13977,1.13862,1.13894,822
2017-07-06T12:30:00,1.13897,1.13932,1.13834,1.13858,578
2017-07-06T12:45:00,1.13856,1.13929,1.13850,1.13906,420
2017-07-06T13:00:00,1.13908,1.13910,1.13824,1.13861,410
2017-07-06T13:15:00,1.13858,1.13880,1.13817,1.13866,258
2017-07-06T13:30:00,1.13864,1.13938,1.13832,1.13922,397
2017-07-06T13:45:00,1.13924,1.14018,1.13922,1.14003,526
2017-07-06T14:00:00,1.14000,1.14006,1.13935,1.13973,768
2017-07-06T14:15:00,1.13971,1.14028,1.13943,1.13949,358
2017-07-06T14:30:00,1.13951,1.13999,1.13930,1.13935,254
2017-07-06T14:45:00,1.13932,1.14060,1.13930,1.14054,363
2017-07-06T15:00:00,1.14056,1.14068,1.13984,1.13996,475
2017-07-06T15:15:00,1.13994,1.14058,1.13988,1.14054,267
2017-07-06T15:30:00,1.14052,1.14071,1.13983,1.14056,305
2017-07-06T15:45:00,1.14053,1.14068,1.14032,1.14068,217
2017-07-06T16:00:00,1.14070,1.14103,1.14068,1.14082,203
2017-07-06T16:15:00,1.14079,1.14138,1.14077,1.14124,159
2017-07-06T16:30:00,1.14122,1.14171,1.14110,1.14169,197
2017-07-06T16:45:00,1.14167,1.14197,1.14120,1.14197,229
2017-07-06T17:00:00,1.14200,1.14200,1.14158,1.14176,167
2017-07-06T17:15:00,1.14174,1.14220,1.14164,1.14220,158
2017-07-06T17:30:00,1.14217,1.14234,1.14196,1.14198,135
2017-07-06T17:45:00,1.14196,1.14246,1.14194,1.14232,153
2017-07-06T18:00:00,1.14229,1.14238,1.14191,1.14214,148
2017-07-06T18:15:00,1.14216,1.14222,1.14192,1.14220,120
2017-07-06T18:30:00,1.14222,1.14234,1.14209,1.14234,97
2017-07-06T18:45:00,1.14232,1.14232,1.14199,1.14226,145
2017-07-06T19:00:00,1.14224,1.14235,1.14187,1.14198,124
2017-07-06T19:15:00,1.14200,1.14206,1.14179,1.14202,112
2017-07-06T19:30:00,1.14204,1.14233,1.14199,1.14210,113
2017-07-06T19:45:00,1.14208,1.14210,1.14186,1.14200,81
2017-07-06T20:00:00,1.14204,1.14212,1.14184,1.14206,52
2017-07-06T20:15:00,1.14203,1.14218,1.14203,1.14212,42
2017-07-06T20:30:00,1.14216,1.14236,1.14216,1.14220,42
2017-07-06T20:45:00,1.14222,1.14248,1.14212,1.14234,90
2017-07-06T21:00:00,1.14232,1.14234,1.14224,1.14232,22
2017-07-06T21:15:00,1.14229,1.14244,1.14200,1.14206,130
2017-07-06T21:30:00,1.14204,1.14233,1.14194,1.14228,47
2017-07-06T21:45:00,1.14230,1.14232,1.14185,1.14221,154
2017-07-06T22:00:00,1.14218,1.14238,1.14196,1.14204,120
2017-07-06T22:15:00,1.14206,1.14237,1.14188,1.14188,120
2017-07-06T22:30:00,1.14190,1.14245,1.14186,1.14229,118
2017-07-06T22:45:00,1.14227,1.14232,1.14204,1.14223,121
2017-07-06T23:00:00,1.14221,1.14227,1.14193,1.14216,122
2017-07-06T23:15:00,1.14219,1.14230,1.14206,1.14218,81
2017-07-06T23:30:00,1.14216,1.14235,1.14213,1.14216,62
2017-07-06T23:45:00,1.14218,1.14256,1.14214,1.14216,57
2017-07-07T00:00:00,1.14214,1.14220,1.14152,1.14165,219
2017-07-07T00:15:00,1.14163,1.14175,1.14144,1.14158,99
2017-07-07T00:30:00,1.14156,1.14176,1.14150,1.14157,84
2017-07-07T00:45:00,1.14160,1.14182,1.14134,1.14156,137
2017-07-07T01:00:00,1.14158,1.14210,1.14158,1.14180,303
2017-07-07T01:15:00,1.14182,1.14237,1.14170,1.14190,238
2017-07-07T01:30:00,1.14192,1.14232,1.14187,1.14224,126
2017-07-07T01:45:00,1.14222,1.14243,1.14102,1.14117,375
2017-07-07T02:00:00,1.14114,1.14141,1.14106,1.14126,147
2017-07-07T02:15:00,1.14123,1.14134,1.14093,1.14108,148
2017-07-07T02:30:00,1.14106,1.14118,1.14084,1.14118,111
2017-07-07T02:45:00,1.14116,1.14138,1.14106,1.14138,60
2017-07-07T03:00:00,1.14136,1.14161,1.14130,1.14144,109
2017-07-07T03:15:00,1.14142,1.14154,1.14120,1.14126,148
2017-07-07T03:30:00,1.14122,1.14141,1.14117,1.14126,91
2017-07-07T03:45:00,1.14123,1.14142,1.14118,1.14135,72
2017-07-07T04:00:00,1.14133,1.14168,1.14133,1.14164,82
2017-07-07T04:15:00,1.14166,1.14194,1.14166,1.14186,73
2017-07-07T04:30:00,1.14188,1.14202,1.14170,1.14180,56
2017-07-07T04:45:00,1.14178,1.14178,1.14133,1.14151,63
2017-07-07T05:00:00,1.14148,1.14184,1.14133,1.14140,99
2017-07-07T05:15:00,1.14142,1.14160,1.14124,1.14138,59
2017-07-07T05:30:00,1.14135,1.14135,1.14072,1.14084,97
2017-07-07T05:45:00,1.14086,1.14148,1.14074,1.14077,212
2017-07-07T06:00:00,1.14075,1.14172,1.14072,1.14119,327
2017-07-07T06:15:00,1.14121,1.14181,1.14104,1.14158,275
2017-07-07T06:30:00,1.14156,1.14192,1.14122,1.14164,257
2017-07-07T06:45:00,1.14166,1.14178,1.14132,1.14148,182
2017-07-07T07:00:00,1.14146,1.14196,1.14133,1.14194,279
2017-07-07T07:15:00,1.14192,1.14274,1.14170,1.14208,478
2017-07-07T07:30:00,1.14206,1.14237,1.14168,1.14214,275
2017-07-07T07:45:00,1.14212,1.14218,1.14172,1.14196,245
2017-07-07T08:00:00,1.14198,1.14246,1.14151,1.14152,288
2017-07-07T08:15:00,1.14149,1.14188,1.14140,1.14188,214
2017-07-07T08:30:00,1.14186,1.14186,1.14122,1.14140,364
2017-07-07T08:45:00,1.14138,1.14225,1.14122,1.14218,240
2017-07-07T09:00:00,1.14220,1.14252,1.14199,1.14203,319
2017-07-07T09:15:00,1.14200,1.14200,1.14162,1.14186,185
2017-07-07T09:30:00,1.14183,1.14209,1.14156,1.14200,260
2017-07-07T09:45:00,1.14202,1.14220,1.14127,1.14146,348
2017-07-07T10:00:00,1.14143,1.14156,1.14113,1.14116,210
2017-07-07T10:15:00,1.14118,1.14144,1.14101,1.14139,194
2017-07-07T10:30:00,1.14136,1.14146,1.14096,1.14110,171
2017-07-07T10:45:00,1.14112,1.14129,1.14062,1.14115,210
2017-07-07T11:00:00,1.14112,1.14134,1.14090,1.14100,195
2017-07-07T11:15:00,1.14103,1.14176,1.14095,1.14160,239
2017-07-07T11:30:00,1.14162,1.14192,1.14145,1.14182,242
2017-07-07T11:45:00,1.14180,1.14180,1.14074,1.14079,308
2017-07-07T12:00:00,1.14082,1.14154,1.14071,1.14120,429
2017-07-07T12:15:00,1.14118,1.14140,1.14054,1.14132,475
2017-07-07T12:30:00,1.14128,1.14397,1.13867,1.14249,2990
2017-07-07T12:45:00,1.14247,1.14283,1.13966,1.14018,1493
2017-07-07T13:00:00,1.14020,1.14050,1.13808,1.13922,1197
2017-07-07T13:15:00,1.13919,1.13984,1.13870,1.13980,680
2017-07-07T13:30:00,1.13982,1.13998,1.13907,1.13934,578
2017-07-07T13:45:00,1.13932,1.14002,1.13928,1.13977,399
2017-07-07T14:00:00,1.13980,1.14014,1.13906,1.13924,446
2017-07-07T14:15:00,1.13922,1.13925,1.13798,1.13818,534
2017-07-07T14:30:00,1.13820,1.13860,1.13797,1.13842,379
2017-07-07T14:45:00,1.13844,1.13919,1.13834,1.13919,330
2017-07-07T15:00:00,1.13922,1.13928,1.13876,1.13917,483
2017-07-07T15:15:00,1.13915,1.13925,1.13866,1.13866,246
2017-07-07T15:30:00,1.13869,1.13944,1.13866,1.13944,206
2017-07-07T15:45:00,1.13946,1.13961,1.13917,1.13961,153
2017-07-07T16:00:00,1.13964,1.14032,1.13964,1.14004,188
2017-07-07T16:15:00,1.14001,1.14034,1.13988,1.14019,111
2017-07-07T16:30:00,1.14022,1.14072,1.14002,1.14070,198
2017-07-07T16:45:00,1.14072,1.14086,1.14042,1.14083,173
2017-07-07T17:00:00,1.14080,1.14108,1.14044,1.14045,147
2017-07-07T17:15:00,1.14047,1.14076,1.14014,1.14075,165
2017-07-07T17:30:00,1.14073,1.14086,1.14064,1.14070,103
2017-07-07T17:45:00,1.14068,1.14068,1.14020,1.14041,109
2017-07-07T18:00:00,1.14039,1.14044,1.14011,1.14038,79
2017-07-07T18:15:00,1.14040,1.14059,1.14024,1.14046,90
2017-07-07T18:30:00,1.14043,1.14050,1.14036,1.14044,46
2017-07-07T18:45:00,1.14046,1.14053,1.14027,1.14030,62
2017-07-07T19:00:00,1.14032,1.14058,1.14027,1.14054,94
2017-07-07T19:15:00,1.14050,1.14071,1.14050,1.14071,29
2017-07-07T19:30:00,1.14073,1.14078,1.14038,1.14054,85
2017-07-07T19:45:00,1.14051,1.14051,1.14018,1.14047,162
2017-07-07T20:00:00,1.14045,1.14045,1.14010,1.14038,51
2017-07-07T20:15:00,1.14036,1.14049,1.14036,1.14038,20
2017-07-07T20:30:00,1.14042,1.14046,1.13986,1.13992,58
2017-07-07T20:45:00,1.13994,1.14016,1.13982,1.14001,128
2017-07-09T21:00:00,1.13985,1.13996,1.13960,1.13964,58
2017-07-09T21:15:00,1.13968,1.13994,1.13962,1.13978,38
2017-07-09T21:30:00,1.13980,1.13997,1.13932,1.13974,75
2017-07-09T21:45:00,1.13978,1.14004,1.13977,1.13993,129
2017-07-09T22:00:00,1.13996,1.14016,1.13982,1.13997,100
2017-07-09T22:15:00,1.13999,1.14022,1.13997,1.14018,40
2017-07-09T22:30:00,1.14020,1.14022,1.13994,1.14004,40
2017-07-09T22:45:00,1.14006,1.14006,1.13997,1.14001,7
2017-07-09T23:00:00,1.14004,1.14020,1.14004,1.14012,29
2017-07-09T23:15:00,1.14010,1.14020,1.13995,1.14020,37
2017-07-09T23:30:00,1.14020,1.14025,1.14011,1.14019,28
2017-07-09T23:45:00,1.14022,1.14038,1.14019,1.14035,28
2017-07-10T00:00:00,1.14032,1.14036,1.13978,1.14004,72
2017-07-10T00:15:00,1.14006,1.14025,1.14002,1.14006,58
2017-07-10T00:30:00,1.14008,1.14030,1.14005,1.14026,53
2017-07-10T00:45:00,1.14028,1.14036,1.13994,1.14006,83
2017-07-10T01:00:00,1.14002,1.14022,1.13996,1.14022,85
2017-07-10T01:15:00,1.14025,1.14046,1.14016,1.14046,74
2017-07-10T01:30:00,1.14044,1.14077,1.14032,1.14071,97
2017-07-10T01:45:00,1.14068,1.14084,1.14056,1.14082,56
2017-07-10T02:00:00,1.14079,1.14084,1.14066,1.14072,54
2017-07-10T02:15:00,1.14069,1.14078,1.14057,1.14061,42
2017-07-10T02:30:00,1.14064,1.14068,1.14044,1.14057,60
2017-07-10T02:45:00,1.14054,1.14059,1.14045,1.14052,39
2017-07-10T03:00:00,1.14050,1.14059,1.14040,1.14050,33
